epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,1582.38,0.42537,1.15896,1.0153,0.73896,0.75933,0.80912,0.62442,0.43886,1.78747,1.07806,6.8454e-05,6.8454e-05,6.8454e-05
182,1590.33,0.42248,1.22398,0.99202,0.6807,0.81194,0.80593,0.62624,0.43614,1.80081,1.07522,6.37649e-05,6.37649e-05,6.37649e-05
183,1598.41,0.40576,1.14413,0.97803,0.67207,0.81943,0.80307,0.61705,0.43604,1.8182,1.07321,5.93093e-05,5.93093e-05,5.93093e-05
184,1608.2,0.40593,1.11737,0.97727,0.69075,0.82318,0.80216,0.61764,0.43648,1.85994,1.07426,5.50882e-05,5.50882e-05,5.50882e-05
185,1616.4,0.40547,1.12514,0.97857,0.73242,0.7647,0.79969,0.61773,0.4374,1.85134,1.07525,5.11027e-05,5.11027e-05,5.11027e-05
186,1624.43,0.40982,1.15422,0.9768,0.74142,0.75971,0.80368,0.61904,0.43443,1.83741,1.07274,4.73538e-05,4.73538e-05,4.73538e-05
187,1632.63,0.39699,1.1083,0.97303,0.71878,0.79225,0.80425,0.62148,0.43558,1.82334,1.07341,4.38424e-05,4.38424e-05,4.38424e-05
188,1642.18,0.4089,1.21337,0.99485,0.72767,0.78662,0.80488,0.6251,0.43427,1.80137,1.07129,4.05694e-05,4.05694e-05,4.05694e-05
189,1650.27,0.40872,1.20428,0.99587,0.72624,0.78533,0.80365,0.62371,0.43319,1.80797,1.07088,3.75356e-05,3.75356e-05,3.75356e-05
190,1658.45,0.40622,1.13364,0.96185,0.72363,0.77232,0.80297,0.62075,0.43525,1.82492,1.07157,3.47418e-05,3.47418e-05,3.47418e-05
191,1668.79,0.36793,1.06494,0.98842,0.73437,0.77311,0.79608,0.60823,0.43909,1.86291,1.07782,3.21885e-05,3.21885e-05,3.21885e-05
192,1677.29,0.36474,1.05221,1.02013,0.68515,0.79688,0.79064,0.6062,0.4417,1.86554,1.08133,2.98766e-05,2.98766e-05,2.98766e-05
193,1685.65,0.37171,1.00428,1.01326,0.70365,0.78941,0.78551,0.601,0.44293,1.85239,1.08244,2.78064e-05,2.78064e-05,2.78064e-05
194,1693.76,0.36167,1.02686,0.98822,0.72017,0.76674,0.78866,0.5995,0.44254,1.86077,1.08348,2.59787e-05,2.59787e-05,2.59787e-05
195,1703.28,0.3643,0.98646,0.98965,0.68724,0.78708,0.79302,0.60157,0.44113,1.86788,1.08277,2.43937e-05,2.43937e-05,2.43937e-05
196,1711.4,0.35651,0.98317,1.00826,0.72206,0.77013,0.79515,0.6013,0.4416,1.86944,1.08177,2.30518e-05,2.30518e-05,2.30518e-05
197,1719.72,0.36068,0.98479,0.98763,0.70524,0.79068,0.79806,0.60105,0.44124,1.87558,1.08181,2.19535e-05,2.19535e-05,2.19535e-05
198,1727.74,0.3629,0.95018,0.99097,0.69104,0.80322,0.79538,0.59525,0.44225,1.88374,1.08185,2.1099e-05,2.1099e-05,2.1099e-05
199,1737.21,0.35634,0.94733,0.97784,0.69745,0.8105,0.79411,0.59523,0.44257,1.88212,1.08119,2.04885e-05,2.04885e-05,2.04885e-05
200,1745.66,0.33487,0.91006,0.9591,0.68875,0.80167,0.79686,0.59932,0.4407,1.874,1.07973,2.01221e-05,2.01221e-05,2.01221e-05
