epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
129,3520.9,0.79806,0.41047,0.8814,0.97582,0.93867,0.97699,0.64568,1.37589,0.50611,0.98999,0.0005776,0.0005776,0.0005776
130,3549.88,0.78814,0.4101,0.87665,0.98099,0.94504,0.98075,0.72773,1.14657,0.45699,0.9362,0.0005743,0.0005743,0.0005743
131,3576.4,0.79142,0.41264,0.87788,0.96951,0.94652,0.9803,0.70398,1.192,0.47118,0.95069,0.000571,0.000571,0.000571
132,3603,0.79041,0.41144,0.8709,0.97044,0.94378,0.98119,0.70774,1.18103,0.46618,0.9456,0.0005677,0.0005677,0.0005677
133,3629.71,0.77041,0.40324,0.86981,0.96868,0.94769,0.9799,0.68443,1.24757,0.47564,0.96389,0.0005644,0.0005644,0.0005644
134,3656.48,0.77221,0.40715,0.87824,0.96729,0.94577,0.97826,0.66279,1.3087,0.49375,0.98506,0.0005611,0.0005611,0.0005611
135,3682.83,0.77634,0.40731,0.8749,0.97498,0.93715,0.98012,0.73593,1.10073,0.45054,0.92625,0.0005578,0.0005578,0.0005578
136,3709.76,0.76516,0.4007,0.87717,0.96788,0.94297,0.97796,0.67962,1.25726,0.47924,0.96348,0.0005545,0.0005545,0.0005545
137,3737.22,0.77636,0.40552,0.87861,0.97821,0.93799,0.97667,0.66745,1.29213,0.49866,0.97858,0.0005512,0.0005512,0.0005512
138,3764.37,0.78497,0.4069,0.87555,0.9783,0.94549,0.97909,0.70406,1.19276,0.4726,0.95007,0.0005479,0.0005479,0.0005479
139,3792.96,0.81112,0.42272,0.87419,0.96758,0.94542,0.97681,0.61798,1.43961,0.52912,1.01578,0.0005446,0.0005446,0.0005446
140,3819.94,0.76262,0.39652,0.8727,0.97952,0.93817,0.97763,0.69185,1.2423,0.47048,0.95878,0.0005413,0.0005413,0.0005413
141,3847.12,0.7762,0.40467,0.87242,0.97497,0.94992,0.97973,0.68685,1.24072,0.46814,0.95841,0.000538,0.000538,0.000538
142,3874.07,0.77889,0.4036,0.87578,0.98336,0.93806,0.97847,0.72137,1.14869,0.46213,0.93348,0.0005347,0.0005347,0.0005347
143,3900.72,0.77649,0.40349,0.87202,0.97666,0.93831,0.97804,0.70665,1.19815,0.47232,0.95169,0.0005314,0.0005314,0.0005314
144,3927.28,0.76287,0.39027,0.87094,0.97428,0.94938,0.97934,0.6763,1.28703,0.48649,0.97884,0.0005281,0.0005281,0.0005281
145,3954.26,0.75078,0.39331,0.87386,0.96845,0.95253,0.97962,0.6704,1.30806,0.47902,0.97964,0.0005248,0.0005248,0.0005248
146,3981.08,0.75523,0.39758,0.87253,0.97727,0.95055,0.97966,0.66892,1.3157,0.49115,0.98516,0.0005215,0.0005215,0.0005215
147,4008.15,0.78424,0.40439,0.87402,0.97701,0.94871,0.98111,0.72173,1.14679,0.45389,0.93713,0.0005182,0.0005182,0.0005182
148,4034.75,0.75096,0.3871,0.86683,0.97834,0.94895,0.98099,0.707,1.20793,0.46676,0.95417,0.0005149,0.0005149,0.0005149
149,4064.07,0.74299,0.38781,0.86699,0.97586,0.95591,0.9823,0.70273,1.21054,0.45146,0.95785,0.0005116,0.0005116,0.0005116
150,4090.37,0.75126,0.38913,0.86586,0.96471,0.95631,0.97917,0.69171,1.25926,0.47096,0.96753,0.0005083,0.0005083,0.0005083
151,4116.84,0.74346,0.38882,0.86712,0.97888,0.95287,0.9817,0.68624,1.25043,0.45844,0.96602,0.000505,0.000505,0.000505
152,4143.58,0.75155,0.38875,0.86566,0.97744,0.95101,0.97922,0.68417,1.27269,0.47363,0.97476,0.0005017,0.0005017,0.0005017
153,4170.12,0.75103,0.39232,0.86843,0.97395,0.95187,0.98133,0.70401,1.21796,0.46328,0.95751,0.0004984,0.0004984,0.0004984
