epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
147,6429.88,0.72786,0.38324,0.87257,0.8534,0.67775,0.74158,0.53131,1.22238,0.60801,1.06115,0.000117272,0.000117272,0.000117272
148,6472.42,0.7236,0.37931,0.86885,0.77396,0.72088,0.74534,0.53478,1.2068,0.6036,1.05539,0.000116171,0.000116171,0.000116171
149,6515.45,0.73528,0.38628,0.86978,0.77959,0.71941,0.74694,0.54383,1.17642,0.58881,1.04707,0.00011507,0.00011507,0.00011507
150,6561.32,0.71699,0.37342,0.86573,0.78844,0.7246,0.75124,0.53985,1.19394,0.59519,1.0521,0.000113969,0.000113969,0.000113969
151,6604.43,0.7094,0.37353,0.86784,0.78682,0.71208,0.75681,0.54038,1.2041,0.59302,1.06051,0.000112868,0.000112868,0.000112868
152,6647.01,0.71887,0.37968,0.86715,0.78783,0.71612,0.74955,0.53527,1.2148,0.59385,1.06033,0.000111767,0.000111767,0.000111767
153,6689.79,0.71841,0.37808,0.86571,0.7817,0.70082,0.74365,0.52851,1.21485,0.5935,1.05965,0.000110666,0.000110666,0.000110666
154,6735.94,0.71426,0.37605,0.86543,0.85942,0.68284,0.73675,0.52474,1.21322,0.5889,1.06191,0.000109565,0.000109565,0.000109565
155,6779,0.70086,0.37042,0.86741,0.76085,0.72919,0.74441,0.53233,1.20757,0.59369,1.06474,0.000108464,0.000108464,0.000108464
156,6821.89,0.70447,0.36922,0.86221,0.76421,0.71084,0.74604,0.53822,1.19563,0.59226,1.05951,0.000107364,0.000107364,0.000107364
157,6864.94,0.71334,0.36914,0.86823,0.7392,0.72591,0.74467,0.53088,1.2114,0.60032,1.05904,0.000106263,0.000106263,0.000106263
158,6911,0.70338,0.36578,0.86423,0.81533,0.71366,0.75701,0.542,1.18416,0.5905,1.05546,0.000105162,0.000105162,0.000105162
159,6954.31,0.70522,0.3735,0.86532,0.76999,0.73299,0.75709,0.54359,1.17545,0.59053,1.05234,0.000104061,0.000104061,0.000104061
160,6997.09,0.70215,0.37274,0.8674,0.77243,0.73506,0.75969,0.55027,1.18579,0.59429,1.05644,0.00010296,0.00010296,0.00010296
161,7040.61,0.70834,0.37206,0.86549,0.76245,0.72721,0.74938,0.53978,1.21811,0.59813,1.06547,0.000101859,0.000101859,0.000101859
162,7084.34,0.69437,0.36652,0.86392,0.77681,0.71106,0.75583,0.54259,1.19044,0.5868,1.06156,0.000100758,0.000100758,0.000100758
163,7130.14,0.69876,0.36493,0.86155,0.81492,0.69153,0.75714,0.5446,1.20931,0.5897,1.06509,9.96574e-05,9.96574e-05,9.96574e-05
164,7172.77,0.6893,0.36128,0.85866,0.81231,0.70758,0.75807,0.5449,1.21142,0.58704,1.06476,9.85566e-05,9.85566e-05,9.85566e-05
165,7215.86,0.69893,0.36943,0.86127,0.76869,0.71326,0.74247,0.53366,1.20106,0.59406,1.06517,9.74557e-05,9.74557e-05,9.74557e-05
166,7260.23,0.68821,0.35932,0.85989,0.80754,0.69809,0.74824,0.53577,1.20307,0.59941,1.0683,9.63548e-05,9.63548e-05,9.63548e-05
167,7303.71,0.68907,0.36467,0.86353,0.80164,0.69281,0.73893,0.53305,1.19025,0.59957,1.0615,9.52539e-05,9.52539e-05,9.52539e-05
168,7346.62,0.68401,0.36099,0.85978,0.76955,0.69778,0.73916,0.5295,1.21946,0.61148,1.06666,9.4153e-05,9.4153e-05,9.4153e-05
169,7390.57,0.67911,0.36007,0.85943,0.78573,0.70086,0.7507,0.53048,1.23975,0.60972,1.07251,9.30522e-05,9.30522e-05,9.30522e-05
170,7434.73,0.68842,0.36278,0.85961,0.79026,0.69775,0.74937,0.53534,1.19476,0.59789,1.0606,9.19513e-05,9.19513e-05,9.19513e-05
171,7477.34,0.68099,0.36162,0.85922,0.75911,0.71178,0.7404,0.53207,1.20506,0.60177,1.0648,9.08504e-05,9.08504e-05,9.08504e-05
172,7520.12,0.68089,0.35936,0.85998,0.80368,0.69171,0.73257,0.52785,1.20348,0.60341,1.06667,8.97495e-05,8.97495e-05,8.97495e-05
173,7565.69,0.67559,0.35276,0.85645,0.77039,0.70631,0.7438,0.53737,1.18047,0.59851,1.06122,8.86486e-05,8.86486e-05,8.86486e-05
174,7608.22,0.67561,0.35875,0.85708,0.79358,0.70449,0.74715,0.54304,1.16893,0.59278,1.06359,8.75478e-05,8.75478e-05,8.75478e-05
175,7651.45,0.67997,0.35631,0.85901,0.78981,0.69423,0.74344,0.53654,1.18537,0.59704,1.06648,8.64469e-05,8.64469e-05,8.64469e-05
176,7694.09,0.66827,0.35203,0.85356,0.78182,0.70329,0.7469,0.5397,1.17447,0.59752,1.06136,8.5346e-05,8.5346e-05,8.5346e-05
